x,y,cluster,trend,value,set,residual
179.0,1.0,2,-548.7087564005051,-741.947155,1,-193.23839859949487
180.0,1.0,2,-551.8334768800996,,0,
181.0,1.0,2,-548.223243962042,,0,
182.0,1.0,2,-539.5851279459894,,0,
183.0,1.0,2,-527.0062358085997,-588.105178,1,-61.09894219140028
184.0,1.0,2,-510.80740369600244,,0,
185.0,1.0,2,-493.83966897334903,,0,
186.0,1.0,2,-477.1480511093978,,0,
187.0,1.0,2,-460.2228884031065,-465.661749,1,-5.438860596893505
188.0,1.0,2,-441.78806588985026,,0,
189.0,1.0,2,-420.35052543738857,,0,
190.0,1.0,2,-395.1978476541117,,0,
191.0,1.0,2,-367.7329057478346,-393.093982,1,-25.36107625216539
192.0,1.0,2,-341.5110997953452,,0,
193.0,1.0,2,-319.6700256327167,,0,
194.0,1.0,2,-300.22996017546393,,0,
195.0,1.0,2,-279.9708072151989,-352.384509,1,-72.4137017848011
196.0,1.0,2,-256.05691130645573,,0,
197.0,1.0,2,-230.6326060583815,,0,
198.0,1.0,2,-205.29674137569964,,0,
199.0,1.0,2,-181.24055222095922,140.971135,1,322.2116872209592
0.0,2.0,0,489.3684300107416,,0,
1.0,2.0,0,502.3466190244071,,0,
2.0,2.0,0,515.0293809447903,536.032161,1,21.002780055209655
3.0,2.0,0,523.5358323445544,,0,
4.0,2.0,0,524.3817083227914,,0,
5.0,2.0,0,513.5199951198883,,0,
6.0,2.0,0,486.12001226935536,636.819659,1,150.69964673064464
7.0,2.0,0,434.89317750604823,,0,
8.0,2.0,0,361.8499601825606,,0,
9.0,2.0,0,273.2517704907805,,0,
10.0,2.0,0,175.78063813247718,304.749845,1,128.96920686752281
11.0,2.0,0,77.09119548369199,,0,
12.0,2.0,0,-14.647456997772679,,0,
13.0,2.0,0,-91.95101182418875,,0,
14.0,2.0,0,-151.22271046461537,-339.793805,1,-188.57109453538465
15.0,2.0,0,-195.76895974972285,,0,
16.0,2.0,0,-229.05719036632217,,0,
17.0,2.0,0,-253.19018230773509,,0,
18.0,2.0,0,-271.07212393637747,-268.912459,1,2.159664936377453
19.0,2.0,0,-287.4809163277969,,0,
20.0,2.0,0,-307.18552690162323,,0,
21.0,2.0,0,-333.0569054633379,,0,
22.0,2.0,0,-364.43002679152414,-308.543502,1,55.88652479152415
23.0,2.0,0,-397.80836859252304,,0,
24.0,2.0,0,-429.49838567362167,,0,
25.0,2.0,0,-456.6914697322063,,0,
26.0,2.0,0,-477.561992299743,-479.976245,1,-2.414252700257009
27.0,2.0,0,-490.43063590768725,,0,
28.0,2.0,0,-493.4025389517192,,0,
29.0,2.0,0,-484.64330773131223,,0,
30.0,2.0,0,-463.64093600725755,-489.537949,1,-25.897012992742475
31.0,2.0,0,-432.984036476817,,0,
