x,y,value,trend,cluster,set
557707.731488,6811124.801129,,-281.02494374103844,6.0,0
557757.731488,6811124.801129,,-295.4312692480162,6.0,0
557807.731488,6811124.801129,,-309.0837405510247,6.0,0
557857.731488,6811124.801129,,-320.7552937231958,6.0,0
557907.731488,6811124.801129,,-329.23186998069286,6.0,0
557957.731488,6811124.801129,,-333.35855581332,6.0,0
558007.731488,6811124.801129,,-332.1147867348045,6.0,0
558057.731488,6811124.801129,,-324.72276715026237,6.0,0
558107.731488,6811124.801129,,-310.7809267695993,6.0,0
558157.731488,6811124.801129,,-290.3959932029247,6.0,0
558207.731488,6811124.801129,,-264.2706619501114,6.0,0
558257.731488,6811124.801129,,-233.70249642804265,6.0,0
558307.731488,6811124.801129,,-200.47143765818328,6.0,0
558357.731488,6811124.801129,,-166.62918592151254,6.0,0
558407.731488,6811124.801129,,-134.2346509275958,6.0,0
558457.731488,6811124.801129,,-105.09395815245807,6.0,0
558507.731488,6811124.801129,,-80.56102776201442,6.0,0
558557.731488,6811124.801129,,-61.437419444322586,6.0,0
558607.731488,6811124.801129,,-47.98021838441491,6.0,0
558657.731488,6811124.801129,,-39.994504779577255,6.0,0
558707.731488,6811124.801129,,-36.968171218410134,6.0,0
558757.731488,6811124.801129,,-38.208582879044116,6.0,0
558807.731488,6811124.801129,,-42.955666773952544,6.0,0
558857.731488,6811124.801129,,-50.46246468834579,6.0,0
558907.731488,6811124.801129,,-60.04502097517252,6.0,0
558957.731488,6811124.801129,,-71.1081061270088,6.0,0
559007.731488,6811124.801129,,-83.15394883602858,6.0,0
559057.731488,6811124.801129,,-95.7800875864923,6.0,0
559107.731488,6811124.801129,,-108.6709591448307,6.0,0
559157.731488,6811124.801129,,-121.58646527398378,6.0,0
559207.731488,6811124.801129,,-134.34965870156884,6.0,0
559257.731488,6811124.801129,,-146.83486553654075,6.0,0
559307.731488,6811124.801129,,-158.95697324164212,-1.0,-1
559357.731488,6811124.801129,,-170.66221106797457,-1.0,-1
559407.731488,6811124.801129,,-181.92049145326018,-1.0,-1
559457.731488,6811124.801129,,-192.71922624483705,-1.0,-1
559507.731488,6811124.801129,,-203.05845180526376,-1.0,-1
559557.731488,6811124.801129,,-212.94706515036523,-1.0,-1
559607.731488,6811124.801129,,-222.39997277967632,-1.0,-1
559657.731488,6811124.801129,,-231.4359688013792,-1.0,-1
559707.731488,6811124.801129,,-240.0761840324849,-1.0,-1
559757.731488,6811124.801129,,-248.34297240246087,-1.0,-1
559807.731488,6811124.801129,,-256.2591275945306,-1.0,-1
559857.731488,6811124.801129,,-263.84734420105815,-1.0,-1
559907.731488,6811124.801129,,-271.1298574898392,-1.0,-1
559957.731488,6811124.801129,,-278.12821162864566,-1.0,-1
560007.731488,6811124.801129,,-284.8631182508543,-1.0,-1
560057.731488,6811124.801129,,-291.3543781293556,-1.0,-1
560107.731488,6811124.801129,,-297.6208453802392,-1.0,-1
560157.731488,6811124.801129,,-303.68042000290006,-1.0,-1
560207.731488,6811124.801129,,-309.5500587709248,-1.0,-1
560257.731488,6811124.801129,,-315.245797239244,-1.0,-1
560307.731488,6811124.801129,,-320.78277854807675,-1.0,-1
560357.731488,6811124.801129,,-326.17528563924134,-1.0,-1
560407.731488,6811124.801129,,-331.4367753509432,-1.0,-1
560457.731488,6811124.801129,,-336.5799126662314,-1.0,-1
560507.731488,6811124.801129,,-341.61660500615835,-1.0,-1
560557.731488,6811124.801129,,-346.55803577415645,-1.0,-1
560607.731488,6811124.801129,,-351.41469725221395,-1.0,-1
560657.731488,6811124.801129,,-356.1964226141572,-1.0,-1
560707.731488,6811124.801129,,-360.9124172143638,-1.0,-1
560757.731488,6811124.801129,,-365.5712890671566,-1.0,-1
560807.731488,6811124.801129,,-370.1810785345733,-1.0,-1
560857.731488,6811124.801129,,-374.7492873221636,-1.0,-1
560907.731488,6811124.801129,,-379.28290673252195,-1.0,-1
560957.731488,6811124.801129,,-383.7884451309219,-1.0,-1
561007.731488,6811124.801129,,-388.27195465937257,-1.0,-1
561057.731488,6811124.801129,,-392.7390572167933,-1.0,-1
561107.731488,6811124.801129,,-397.19496947713196,-1.0,-1
561157.731488,6811124.801129,,-401.644527239725,-1.0,-1
561207.731488,6811124.801129,,-406.0922086946666,-1.0,-1
561257.731488,6811124.801129,,-410.5421569244936,-1.0,-1
561307.731488,6811124.801129,,-414.9982014577836,-1.0,-1
561357.731488,6811124.801129,,-419.4638787060976,-1.0,-1
561407.731488,6811124.801129,,-423.94245167821646,-1.0,-1
561457.731488,6811124.801129,,-428.4369286019355,-1.0,-1
561507.731488,6811124.801129,,-432.9500805232674,-1.0,-1
561557.731488,6811124.801129,,-437.4844580478966,-1.0,-1
561607.731488,6811124.801129,,-442.04240718856454,-1.0,-1
561657.731488,6811124.801129,,-446.62608418334275,-1.0,-1
561707.731488,6811124.801129,,-451.23746938910335,-1.0,-1
561757.731488,6811124.801129,,-455.87838047463447,-1.0,-1
561807.731488,6811124.801129,,-460.5504846274853,-1.0,-1
561857.731488,6811124.801129,,-465.2553099915385,-1.0,-1
561907.731488,6811124.801129,,-469.9942563492805,-1.0,-1
561957.731488,6811124.801129,,-474.76860511116683,-1.0,-1
562007.731488,6811124.801129,,-479.5795284556225,-1.0,-1
562057.731488,6811124.801129,,-484.42809798941016,-1.0,-1
562107.731488,6811124.801129,,-489.3152926452458,-1.0,-1
562157.731488,6811124.801129,,-494.24200608953834,-1.0,-1
562207.731488,6811124.801129,,-499.2090533860028,-1.0,-1
562257.731488,6811124.801129,,-504.21717754751444,-1.0,-1
562307.731488,6811124.801129,,-509.26705494709313,-1.0,-1
562357.731488,6811124.801129,,-514.3593009831384,-1.0,-1
562407.731488,6811124.801129,,-519.4944748133421,-1.0,-1
562457.731488,6811124.801129,,-524.6730838753283,-1.0,-1
562507.731488,6811124.801129,,-529.8955880943686,-1.0,-1
562557.731488,6811124.801129,,-535.1624035667628,-1.0,-1
562607.731488,6811124.801129,,-540.4739062078297,-1.0,-1
562657.731488,6811124.801129,,-545.8304347340018,-1.0,-1
562707.731488,6811124.801129,,-551.2322937436402,-1.0,-1
562757.731488,6811124.801129,,-556.6797563377768,-1.0,-1
562807.731488,6811124.801129,,-562.1730664689094,-1.0,-1
562857.731488,6811124.801129,,-567.7124413340352,-1.0,-1
562907.731488,6811124.801129,,-573.2980731874704,-1.0,-1
562957.731488,6811124.801129,,-578.9301314149052,-1.0,-1
563007.731488,6811124.801129,,-584.6087640300393,-1.0,-1
563057.731488,6811124.801129,,-590.3340992853045,-1.0,-1
563107.731488,6811124.801129,,-596.1062471233308,-1.0,-1
563157.731488,6811124.801129,,-601.9253003150225,-1.0,-1
563207.731488,6811124.801129,,-607.7913356889039,-1.0,-1
563257.731488,6811124.801129,,-613.7044152095914,-1.0,-1
563307.731488,6811124.801129,,-619.6645868644118,-1.0,-1
563357.731488,6811124.801129,,-625.6718855397776,-1.0,-1
563407.731488,6811124.801129,,-631.7263338565826,-1.0,-1
563457.731488,6811124.801129,,-637.8279427662492,-1.0,-1
563507.731488,6811124.801129,,-643.9767123796046,-1.0,-1
563557.731488,6811124.801129,,-650.1726323300973,-1.0,-1
563607.731488,6811124.801129,,-656.4156825016253,-1.0,-1
563657.731488,6811124.801129,,-662.7058333978057,-1.0,-1
563707.731488,6811124.801129,,-669.043046625331,-1.0,-1
563757.731488,6811124.801129,,-675.4272752590477,-1.0,-1
563807.731488,6811124.801129,,-681.8584643006325,-1.0,-1
542557.731488,6811174.801129,,-273.57748329639435,-1.0,-1
542607.731488,6811174.801129,,-276.1296894326806,-1.0,-1
542657.731488,6811174.801129,,-278.6609991937876,-1.0,-1
542707.731488,6811174.801129,,-281.1713904440403,-1.0,-1
542757.731488,6811174.801129,,-283.6608483567834,-1.0,-1
542807.731488,6811174.801129,,-286.1293658055365,-1.0,-1
542857.731488,6811174.801129,,-288.5769434366375,-1.0,-1
542907.731488,6811174.801129,,-291.00358997285366,-1.0,-1
542957.731488,6811174.801129,,-293.4093224927783,-1.0,-1
543007.731488,6811174.801129,,-295.79416666924953,-1.0,-1
543057.731488,6811174.801129,,-298.158157043159,-1.0,-1
543107.731488,6811174.801129,,-300.5013373494148,-1.0,-1
