x,y,val,clust
115.0,29.0,-480.542882,3.0
123.0,29.0,-455.472682,3.0
131.0,29.0,-267.172542,1.0
139.0,29.0,-96.341187,1.0
147.0,29.0,-340.72922,1.0
155.0,29.0,-436.973531,1.0
163.0,29.0,327.993982,2.0
171.0,29.0,932.182334,2.0
179.0,29.0,-8.201907,2.0
187.0,29.0,-395.746352,2.0
195.0,29.0,270.145814,2.0
2.0,30.0,-342.909769,0.0
10.0,30.0,-491.170975,0.0
18.0,30.0,185.82603,0.0
26.0,30.0,-653.214176,0.0
34.0,30.0,-502.971284,0.0
42.0,30.0,-323.229335,0.0
50.0,30.0,-495.163356,0.0
58.0,30.0,-167.054703,0.0
66.0,30.0,-450.097283,0.0
74.0,30.0,-628.60885,3.0
82.0,30.0,-504.452286,3.0
90.0,30.0,581.501785,3.0
98.0,30.0,-178.034567,3.0
106.0,30.0,-347.121263,3.0
114.0,30.0,-544.436339,3.0
122.0,30.0,-416.897358,3.0
130.0,30.0,-75.499398,1.0
138.0,30.0,-445.351261,1.0
146.0,30.0,-119.479585,1.0
154.0,30.0,-280.667557,1.0
162.0,30.0,-16.82969,1.0
170.0,30.0,614.39478,2.0
178.0,30.0,72.533258,2.0
186.0,30.0,-405.271496,2.0
194.0,30.0,-67.698577,2.0
1.0,31.0,-481.197433,0.0
9.0,31.0,-513.513075,0.0
17.0,31.0,284.20484,0.0
25.0,31.0,-587.266501,0.0
33.0,31.0,-430.0357,0.0
41.0,31.0,-361.304877,0.0
49.0,31.0,-566.158889,0.0
57.0,31.0,-93.944609,0.0
65.0,31.0,-431.297552,0.0
73.0,31.0,-688.573537,3.0
